Time [s],Packet ID,MOSI,MISO
0.019601750000000,0,0x00,
0.019608583333333,0,0xC2,
0.019615416666667,0,0x00,
0.019622250000000,0,0x3C,
0.019629083333333,0,0x3D,
0.019635916666667,0,0xC8,
0.019642750000000,0,0x10,
0.019649583333333,0,0x00,
0.019656416666667,0,0x08,
0.019663250000000,0,0x30,
0.019670083333333,0,0x00,
0.019676916666667,0,0x00,
0.019683791666667,0,0x00,
0.019690625000000,0,0x00,
0.019697458333333,0,0x00,
0.019704291666667,0,0x00,
0.019711125000000,0,0x22,
0.019717958333333,0,0x00,
0.019724791666667,0,0xE0,
0.019731625000000,0,0x14,
0.019738458333333,0,0x26,
0.019745291666667,0,0x00,
0.019752125000000,0,0x00,
0.019758958333333,0,0x00,
0.019765791666667,0,0x00,
0.019772625000000,0,0x00,
0.019779458333333,0,0x00,
0.019786291666667,0,0x00,
0.019793125000000,0,0x00,
0.019799958333333,0,0x00,
0.019806791666667,0,0x00,
0.019813625000000,0,0x00,
0.019820458333333,0,0x00,
0.019827291666667,0,0x00,
0.019834125000000,0,0x00,
0.019840958333333,0,0x00,
0.019847791666667,0,0x00,
0.019854625000000,0,0x00,
0.019861458333333,0,0x00,
0.019868291666667,0,0x00,
0.019875125000000,0,0x00,
0.019881958333333,0,0x00,
0.019888791666667,0,0x00,
0.019895625000000,0,0x00,
0.019902458333333,0,0x80,
0.019909291666667,0,0x00,
0.019916125000000,0,0x01,
0.019922958333333,0,0x01,
0.019929791666667,0,0x01,
0.019936625000000,0,0x01,
0.019943458333333,0,0x01,
0.019950291666667,0,0x01,
0.019957125000000,0,0x01,
0.019963958333333,0,0x04,
0.019970791666667,0,0x08,
0.019977666666667,0,0x09,
0.019984500000000,0,0x0C,
0.019991333333333,0,0x58,
0.019998166666667,0,0x5B,
0.020005000000000,0,0x04,
0.020011833333333,0,0xD0,
0.020018666666667,0,0xA9,
0.020025500000000,0,0x00,
0.020032333333333,0,0xF0,
0.020039166666667,0,0x08,
0.020046000000000,0,0xCC,
0.020052833333333,0,0xC9,
0.020059666666667,0,0x29,
0.020066500000000,0,0xAA,
0.020073333333333,0,0x80,
0.020080166666667,0,0x00,
0.020087000000000,0,0x00,
0.020093833333333,0,0xEA,
0.020100666666667,0,0x10,
0.020107500000000,0,0x40,
0.020114333333333,0,0xBE,
0.020121166666667,0,0x10,
0.020128000000000,0,0x00,
0.020134833333333,0,0x84,
0.020141666666667,0,0x10,
0.020148500000000,0,0x04,
0.020155333333333,0,0x96,
0.020162166666667,0,0x2C,
0.020169000000000,0,0x00,
0.020175833333333,0,0x80,
0.020182666666667,0,0x1E,
0.020189500000000,0,0x04,
0.020196333333333,0,0xA4,
0.020203166666667,0,0x6E,
0.020210000000000,0,0x00,
0.020216833333333,0,0x80,
0.020223666666667,0,0x6C,
0.020230500000000,0,0x6C,
0.020237333333333,0,0x34,
0.020244166666667,0,0x03,
0.020251000000000,0,0x44,
0.020257833333333,0,0x74,
0.020264708333333,0,0x74,
0.020271541666667,0,0x40,
0.020278375000000,0,0x24,
0.020285208333333,0,0x50,
0.020292041666667,0,0x00,
0.020298875000000,0,0x00,
0.020305708333333,0,0x00,
0.020312541666667,0,0x00,
0.020319375000000,0,0x00,
0.020326208333333,0,0x00,
0.020333041666667,0,0x00,
0.020339875000000,0,0x00,
0.020346708333333,0,0x08,
0.020353541666667,0,0x34,
0.020360375000000,0,0xFF,
0.020367208333333,0,0x00,
0.020374041666667,0,0x00,
0.020380875000000,0,0x00,
0.020387708333333,0,0x00,
0.020394541666667,0,0x00,
0.020401375000000,0,0x00,
0.020408208333333,0,0x00,
0.020415041666667,0,0x00,
0.020421875000000,0,0x80,
0.020428708333333,0,0xC4,
0.020435541666667,0,0xA2,
0.020442375000000,0,0xE6,
0.020449208333333,0,0x91,
0.020456041666667,0,0xD5,
0.020462875000000,0,0x00,
0.020469708333333,0,0x00,
0.020592708333333,0,0x09,
0.020599541666667,0,0x00,
0.219694458333333,0,0x00,
0.219701291666667,0,0xC2,
0.219708125000000,0,0x00,
0.219714958333333,0,0x3C,
0.219721791666667,0,0x3D,
0.219728625000000,0,0xC8,
0.219735458333333,0,0x10,
0.219742291666667,0,0x00,
0.219749125000000,0,0x08,
0.219755958333333,0,0x30,
0.219762791666667,0,0x00,
0.219769625000000,0,0x00,
0.219776458333333,0,0x00,
0.219783291666667,0,0x00,
0.219790125000000,0,0x00,
0.219796958333333,0,0x00,
0.219803791666667,0,0x22,
0.219810625000000,0,0x00,
0.219817458333333,0,0xE0,
0.219824291666667,0,0x14,
0.219831125000000,0,0x26,
0.219837958333333,0,0x00,
0.219844791666667,0,0x00,
0.219851625000000,0,0x00,
0.219858458333333,0,0x00,
0.219865291666667,0,0x00,
0.219872166666667,0,0x00,
0.219879000000000,0,0x00,
0.219885833333333,0,0x00,
0.219892666666667,0,0x00,
0.219899500000000,0,0x00,
0.219906333333333,0,0x00,
0.219913166666667,0,0x00,
0.219920000000000,0,0x00,
0.219926833333333,0,0x00,
0.219933666666667,0,0x00,
0.219940500000000,0,0x00,
0.219947333333333,0,0x00,
0.219954166666667,0,0x00,
0.219961000000000,0,0x00,
0.219967833333333,0,0x00,
0.219974666666667,0,0x00,
0.219981500000000,0,0x00,
0.219988333333333,0,0x00,
0.219995166666667,0,0x80,
0.220002000000000,0,0x00,
0.220008833333333,0,0x01,
0.220015666666667,0,0x01,
0.220022500000000,0,0x01,
0.220029333333333,0,0x01,
0.220036166666667,0,0x01,
0.220043000000000,0,0x01,
0.220049833333333,0,0x01,
0.220056666666667,0,0x04,
0.220063500000000,0,0x08,
0.220070333333333,0,0x09,
0.220077166666667,0,0x0C,
0.220084000000000,0,0x58,
0.220090833333333,0,0x5B,
0.220097666666667,0,0x04,
0.220104500000000,0,0xD0,
0.220111333333333,0,0xA9,
0.220118166666667,0,0x00,
0.220125000000000,0,0xF0,
0.220131833333333,0,0x08,
0.220138666666667,0,0xCC,
0.220145500000000,0,0xC9,
0.220152333333333,0,0x29,
0.220159208333333,0,0xAA,
0.220166041666667,0,0x80,
0.220172875000000,0,0x00,
0.220179708333333,0,0x00,
0.220186541666667,0,0xEA,
0.220193375000000,0,0x10,
0.220200208333333,0,0x40,
0.220207041666667,0,0xBE,
0.220213875000000,0,0x10,
0.220220708333333,0,0x00,
0.220227541666667,0,0x84,
0.220234375000000,0,0x10,
0.220241208333333,0,0x04,
0.220248041666667,0,0x96,
0.220254875000000,0,0x2C,
0.220261708333333,0,0x00,
0.220268541666667,0,0x80,
0.220275375000000,0,0x1E,
0.220282208333333,0,0x04,
0.220289041666667,0,0xA4,
0.220295875000000,0,0x6E,
0.220302708333333,0,0x00,
0.220309541666667,0,0x80,
0.220316375000000,0,0x6C,
0.220323208333333,0,0x6C,
0.220330041666667,0,0x34,
0.220336875000000,0,0x03,
0.220343708333333,0,0x44,
0.220350541666667,0,0x74,
0.220357375000000,0,0x74,
0.220364208333333,0,0x40,
0.220371041666667,0,0x24,
0.220377875000000,0,0x50,
0.220384708333333,0,0x00,
0.220391541666667,0,0x00,
0.220398375000000,0,0x00,
0.220405208333333,0,0x00,
0.220412041666667,0,0x00,
0.220418875000000,0,0x00,
0.220425708333333,0,0x00,
0.220432541666667,0,0x00,
0.220439375000000,0,0x08,
0.220446208333333,0,0x34,
0.220453083333333,0,0xFF,
0.220459916666667,0,0x00,
0.220466750000000,0,0x00,
0.220473583333333,0,0x00,
0.220480416666667,0,0x00,
0.220487250000000,0,0x00,
0.220494083333333,0,0x00,
0.220500916666667,0,0x00,
0.220507750000000,0,0x00,
0.220514583333333,0,0x80,
0.220521416666667,0,0xC4,
0.220528250000000,0,0xA2,
0.220535083333333,0,0xE6,
0.220541916666667,0,0x91,
0.220548750000000,0,0xD5,
0.220555583333333,0,0x00,
0.220562416666667,0,0x00,
0.220678125000000,0,0x09,
0.220684958333333,0,0x00,
0.220826625000000,0,0x00,
0.220833458333333,0,0x82,
0.220935208333333,0,0x00,
0.220942041666667,0,0x02,
